dataset,site,image_path,mask_path,mask_binary_path,mask_status_path
bleaching_UNAL,bleached,G:/My Drive/jbg060/01_data.lnk/coral_bleaching/reef_support/UNAL_BLEACHING_TAYRONA\images\C8_BC_PP_T1_29nov24_HBenavides_corr.jpg,G:/My Drive/jbg060/01_data.lnk/coral_bleaching/reef_support/UNAL_BLEACHING_TAYRONA\masks_bleached\C8_BC_PP_T1_29nov24_HBenavides_corr_bleached.png,../coral_project_outputs/normalized_masks\bleaching_UNAL_003872_binary.png,
bleaching_UNAL,bleached,G:/My Drive/jbg060/01_data.lnk/coral_bleaching/reef_support/UNAL_BLEACHING_TAYRONA\images\C8_BC_PP_T2_29nov24_HBenavides_corr.jpg,G:/My Drive/jbg060/01_data.lnk/coral_bleaching/reef_support/UNAL_BLEACHING_TAYRONA\masks_bleached\C8_BC_PP_T2_29nov24_HBenavides_corr_bleached.png,../coral_project_outputs/normalized_masks\bleaching_UNAL_003873_binary.png,
bleaching_UNAL,bleached,G:/My Drive/jbg060/01_data.lnk/coral_bleaching/reef_support/UNAL_BLEACHING_TAYRONA\images\C8_BC_PP_T3_29nov24_HBenavides_corr.jpg,G:/My Drive/jbg060/01_data.lnk/coral_bleaching/reef_support/UNAL_BLEACHING_TAYRONA\masks_bleached\C8_BC_PP_T3_29nov24_HBenavides_corr_bleached.png,../coral_project_outputs/normalized_masks\bleaching_UNAL_003874_binary.png,
bleaching_UNAL,bleached,G:/My Drive/jbg060/01_data.lnk/coral_bleaching/reef_support/UNAL_BLEACHING_TAYRONA\images\C8_BC_PSa_T1_29nov24_CDaza_corr.jpg,G:/My Drive/jbg060/01_data.lnk/coral_bleaching/reef_support/UNAL_BLEACHING_TAYRONA\masks_bleached\C8_BC_PSa_T1_29nov24_CDaza_corr_bleached.png,../coral_project_outputs/normalized_masks\bleaching_UNAL_003875_binary.png,
bleaching_UNAL,bleached,G:/My Drive/jbg060/01_data.lnk/coral_bleaching/reef_support/UNAL_BLEACHING_TAYRONA\images\C8_BC_PSa_T2_29nov24_CDaza_corr.jpg,G:/My Drive/jbg060/01_data.lnk/coral_bleaching/reef_support/UNAL_BLEACHING_TAYRONA\masks_bleached\C8_BC_PSa_T2_29nov24_CDaza_corr_bleached.png,../coral_project_outputs/normalized_masks\bleaching_UNAL_003876_binary.png,
bleaching_UNAL,bleached,G:/My Drive/jbg060/01_data.lnk/coral_bleaching/reef_support/UNAL_BLEACHING_TAYRONA\images\C8_BC_PSa_T3_29nov24_CDaza_corr.jpg,G:/My Drive/jbg060/01_data.lnk/coral_bleaching/reef_support/UNAL_BLEACHING_TAYRONA\masks_bleached\C8_BC_PSa_T3_29nov24_CDaza_corr_bleached.png,../coral_project_outputs/normalized_masks\bleaching_UNAL_003877_binary.png,
bleaching_UNAL,bleached,G:/My Drive/jbg060/01_data.lnk/coral_bleaching/reef_support/UNAL_BLEACHING_TAYRONA\images\C8_BC_PSb_T1_29nov24_HBenavides_corr.jpg,G:/My Drive/jbg060/01_data.lnk/coral_bleaching/reef_support/UNAL_BLEACHING_TAYRONA\masks_bleached\C8_BC_PSb_T1_29nov24_HBenavides_corr_bleached.png,../coral_project_outputs/normalized_masks\bleaching_UNAL_003878_binary.png,
bleaching_UNAL,bleached,G:/My Drive/jbg060/01_data.lnk/coral_bleaching/reef_support/UNAL_BLEACHING_TAYRONA\images\C8_BC_PSb_T2_29nov24_HBenavides_corr.jpg,G:/My Drive/jbg060/01_data.lnk/coral_bleaching/reef_support/UNAL_BLEACHING_TAYRONA\masks_bleached\C8_BC_PSb_T2_29nov24_HBenavides_corr_bleached.png,../coral_project_outputs/normalized_masks\bleaching_UNAL_003879_binary.png,
bleaching_UNAL,bleached,G:/My Drive/jbg060/01_data.lnk/coral_bleaching/reef_support/UNAL_BLEACHING_TAYRONA\images\C8_Gr_PM_T1_30nov24_CGomez_corr.jpg,G:/My Drive/jbg060/01_data.lnk/coral_bleaching/reef_support/UNAL_BLEACHING_TAYRONA\masks_bleached\C8_Gr_PM_T1_30nov24_CGomez_corr_bleached.png,../coral_project_outputs/normalized_masks\bleaching_UNAL_003880_binary.png,
bleaching_UNAL,bleached,G:/My Drive/jbg060/01_data.lnk/coral_bleaching/reef_support/UNAL_BLEACHING_TAYRONA\images\C8_Gr_PM_T2_30nov24_CGomez_corr.jpg,G:/My Drive/jbg060/01_data.lnk/coral_bleaching/reef_support/UNAL_BLEACHING_TAYRONA\masks_bleached\C8_Gr_PM_T2_30nov24_CGomez_corr_bleached.png,../coral_project_outputs/normalized_masks\bleaching_UNAL_003881_binary.png,
bleaching_UNAL,bleached,G:/My Drive/jbg060/01_data.lnk/coral_bleaching/reef_support/UNAL_BLEACHING_TAYRONA\images\C8_Gr_PM_T3_30nov24_CGomez_corr.jpg,G:/My Drive/jbg060/01_data.lnk/coral_bleaching/reef_support/UNAL_BLEACHING_TAYRONA\masks_bleached\C8_Gr_PM_T3_30nov24_CGomez_corr_bleached.png,../coral_project_outputs/normalized_masks\bleaching_UNAL_003882_binary.png,
bleaching_UNAL,bleached,G:/My Drive/jbg060/01_data.lnk/coral_bleaching/reef_support/UNAL_BLEACHING_TAYRONA\images\C8_Gr_PP_T1_30nov24_HBenavides_corr.jpg,G:/My Drive/jbg060/01_data.lnk/coral_bleaching/reef_support/UNAL_BLEACHING_TAYRONA\masks_bleached\C8_Gr_PP_T1_30nov24_HBenavides_corr_bleached.png,../coral_project_outputs/normalized_masks\bleaching_UNAL_003883_binary.png,
bleaching_UNAL,bleached,G:/My Drive/jbg060/01_data.lnk/coral_bleaching/reef_support/UNAL_BLEACHING_TAYRONA\images\C8_Gr_PP_T2_30nov24_HBenavides_corr.jpg,G:/My Drive/jbg060/01_data.lnk/coral_bleaching/reef_support/UNAL_BLEACHING_TAYRONA\masks_bleached\C8_Gr_PP_T2_30nov24_HBenavides_corr_bleached.png,../coral_project_outputs/normalized_masks\bleaching_UNAL_003884_binary.png,
bleaching_UNAL,bleached,G:/My Drive/jbg060/01_data.lnk/coral_bleaching/reef_support/UNAL_BLEACHING_TAYRONA\images\C8_Gr_PP_T3_30nov24_HBenavides_corr.jpg,G:/My Drive/jbg060/01_data.lnk/coral_bleaching/reef_support/UNAL_BLEACHING_TAYRONA\masks_bleached\C8_Gr_PP_T3_30nov24_HBenavides_corr_bleached.png,../coral_project_outputs/normalized_masks\bleaching_UNAL_003885_binary.png,
bleaching_UNAL,bleached,G:/My Drive/jbg060/01_data.lnk/coral_bleaching/reef_support/UNAL_BLEACHING_TAYRONA\images\C8_Gr_PSa_T1_30nov24_CDaza_corr.jpg,G:/My Drive/jbg060/01_data.lnk/coral_bleaching/reef_support/UNAL_BLEACHING_TAYRONA\masks_bleached\C8_Gr_PSa_T1_30nov24_CDaza_corr_bleached.png,../coral_project_outputs/normalized_masks\bleaching_UNAL_003886_binary.png,
bleaching_UNAL,bleached,G:/My Drive/jbg060/01_data.lnk/coral_bleaching/reef_support/UNAL_BLEACHING_TAYRONA\images\C8_Gr_PSa_T2_30nov24_CDaza_corr.jpg,G:/My Drive/jbg060/01_data.lnk/coral_bleaching/reef_support/UNAL_BLEACHING_TAYRONA\masks_bleached\C8_Gr_PSa_T2_30nov24_CDaza_corr_bleached.png,../coral_project_outputs/normalized_masks\bleaching_UNAL_003887_binary.png,
bleaching_UNAL,bleached,G:/My Drive/jbg060/01_data.lnk/coral_bleaching/reef_support/UNAL_BLEACHING_TAYRONA\images\C8_Gr_PSa_T3_30nov24_CDaza_corr.jpg,G:/My Drive/jbg060/01_data.lnk/coral_bleaching/reef_support/UNAL_BLEACHING_TAYRONA\masks_bleached\C8_Gr_PSa_T3_30nov24_CDaza_corr_bleached.png,../coral_project_outputs/normalized_masks\bleaching_UNAL_003888_binary.png,
bleaching_UNAL,bleached,G:/My Drive/jbg060/01_data.lnk/coral_bleaching/reef_support/UNAL_BLEACHING_TAYRONA\images\C8_Gy_EM_T1_27nov24_CGomez_corr.jpg,G:/My Drive/jbg060/01_data.lnk/coral_bleaching/reef_support/UNAL_BLEACHING_TAYRONA\masks_bleached\C8_Gy_EM_T1_27nov24_CGomez_corr_bleached.png,../coral_project_outputs/normalized_masks\bleaching_UNAL_003889_binary.png,
bleaching_UNAL,bleached,G:/My Drive/jbg060/01_data.lnk/coral_bleaching/reef_support/UNAL_BLEACHING_TAYRONA\images\C8_Gy_EM_T2_27nov24_CGomez_corr.jpg,G:/My Drive/jbg060/01_data.lnk/coral_bleaching/reef_support/UNAL_BLEACHING_TAYRONA\masks_bleached\C8_Gy_EM_T2_27nov24_CGomez_corr_bleached.png,../coral_project_outputs/normalized_masks\bleaching_UNAL_003890_binary.png,
bleaching_UNAL,bleached,G:/My Drive/jbg060/01_data.lnk/coral_bleaching/reef_support/UNAL_BLEACHING_TAYRONA\images\C8_Gy_EP_T1_27nov24_HBenavides_corr.jpg,G:/My Drive/jbg060/01_data.lnk/coral_bleaching/reef_support/UNAL_BLEACHING_TAYRONA\masks_bleached\C8_Gy_EP_T1_27nov24_HBenavides_corr_bleached.png,../coral_project_outputs/normalized_masks\bleaching_UNAL_003891_binary.png,
bleaching_UNAL,bleached,G:/My Drive/jbg060/01_data.lnk/coral_bleaching/reef_support/UNAL_BLEACHING_TAYRONA\images\C8_Gy_EP_T2_27nov24_HBenavides_corr.jpg,G:/My Drive/jbg060/01_data.lnk/coral_bleaching/reef_support/UNAL_BLEACHING_TAYRONA\masks_bleached\C8_Gy_EP_T2_27nov24_HBenavides_corr_bleached.png,../coral_project_outputs/normalized_masks\bleaching_UNAL_003892_binary.png,
bleaching_UNAL,bleached,G:/My Drive/jbg060/01_data.lnk/coral_bleaching/reef_support/UNAL_BLEACHING_TAYRONA\images\C8_Gy_EP_T3_27nov24_HBenavides_corr.jpg,G:/My Drive/jbg060/01_data.lnk/coral_bleaching/reef_support/UNAL_BLEACHING_TAYRONA\masks_bleached\C8_Gy_EP_T3_27nov24_HBenavides_corr_bleached.png,../coral_project_outputs/normalized_masks\bleaching_UNAL_003893_binary.png,
bleaching_UNAL,bleached,G:/My Drive/jbg060/01_data.lnk/coral_bleaching/reef_support/UNAL_BLEACHING_TAYRONA\images\C8_Gy_ESa_T1_27nov24_HBenavides_corr.jpg,G:/My Drive/jbg060/01_data.lnk/coral_bleaching/reef_support/UNAL_BLEACHING_TAYRONA\masks_bleached\C8_Gy_ESa_T1_27nov24_HBenavides_corr_bleached.png,../coral_project_outputs/normalized_masks\bleaching_UNAL_003894_binary.png,
bleaching_UNAL,bleached,G:/My Drive/jbg060/01_data.lnk/coral_bleaching/reef_support/UNAL_BLEACHING_TAYRONA\images\C8_Gy_ESa_T2_27nov24_HBenavides_corr.jpg,G:/My Drive/jbg060/01_data.lnk/coral_bleaching/reef_support/UNAL_BLEACHING_TAYRONA\masks_bleached\C8_Gy_ESa_T2_27nov24_HBenavides_corr_bleached.png,../coral_project_outputs/normalized_masks\bleaching_UNAL_003895_binary.png,
bleaching_UNAL,bleached,G:/My Drive/jbg060/01_data.lnk/coral_bleaching/reef_support/UNAL_BLEACHING_TAYRONA\images\C8_Gy_ESa_T3_27nov24_HBenavides_corr.jpg,G:/My Drive/jbg060/01_data.lnk/coral_bleaching/reef_support/UNAL_BLEACHING_TAYRONA\masks_bleached\C8_Gy_ESa_T3_27nov24_HBenavides_corr_bleached.png,../coral_project_outputs/normalized_masks\bleaching_UNAL_003896_binary.png,
bleaching_UNAL,bleached,G:/My Drive/jbg060/01_data.lnk/coral_bleaching/reef_support/UNAL_BLEACHING_TAYRONA\images\C8_Gy_ESb_T1_27nov24_CGomez_corr.jpg,G:/My Drive/jbg060/01_data.lnk/coral_bleaching/reef_support/UNAL_BLEACHING_TAYRONA\masks_bleached\C8_Gy_ESb_T1_27nov24_CGomez_corr_bleached.png,../coral_project_outputs/normalized_masks\bleaching_UNAL_003897_binary.png,
bleaching_UNAL,bleached,G:/My Drive/jbg060/01_data.lnk/coral_bleaching/reef_support/UNAL_BLEACHING_TAYRONA\images\C8_Gy_ESb_T2_27nov24_CGomez_corr.jpg,G:/My Drive/jbg060/01_data.lnk/coral_bleaching/reef_support/UNAL_BLEACHING_TAYRONA\masks_bleached\C8_Gy_ESb_T2_27nov24_CGomez_corr_bleached.png,../coral_project_outputs/normalized_masks\bleaching_UNAL_003898_binary.png,
bleaching_UNAL,bleached,G:/My Drive/jbg060/01_data.lnk/coral_bleaching/reef_support/UNAL_BLEACHING_TAYRONA\images\C8_Gy_ESb_T3_27nov24_CGomez_corr.jpg,G:/My Drive/jbg060/01_data.lnk/coral_bleaching/reef_support/UNAL_BLEACHING_TAYRONA\masks_bleached\C8_Gy_ESb_T3_27nov24_CGomez_corr_bleached.png,../coral_project_outputs/normalized_masks\bleaching_UNAL_003899_binary.png,
bleaching_UNAL,bleached,G:/My Drive/jbg060/01_data.lnk/coral_bleaching/reef_support/UNAL_BLEACHING_TAYRONA\images\C8_Gy_PM_T1_27nov24_CGomez_corr.jpg,G:/My Drive/jbg060/01_data.lnk/coral_bleaching/reef_support/UNAL_BLEACHING_TAYRONA\masks_bleached\C8_Gy_PM_T1_27nov24_CGomez_corr_bleached.png,../coral_project_outputs/normalized_masks\bleaching_UNAL_003900_binary.png,
bleaching_UNAL,bleached,G:/My Drive/jbg060/01_data.lnk/coral_bleaching/reef_support/UNAL_BLEACHING_TAYRONA\images\C8_Gy_PM_T2_27nov24_CGomez_corr.jpg,G:/My Drive/jbg060/01_data.lnk/coral_bleaching/reef_support/UNAL_BLEACHING_TAYRONA\masks_bleached\C8_Gy_PM_T2_27nov24_CGomez_corr_bleached.png,../coral_project_outputs/normalized_masks\bleaching_UNAL_003901_binary.png,
bleaching_UNAL,bleached,G:/My Drive/jbg060/01_data.lnk/coral_bleaching/reef_support/UNAL_BLEACHING_TAYRONA\images\C8_Gy_PM_T3_27nov24_CGomez_corr.jpg,G:/My Drive/jbg060/01_data.lnk/coral_bleaching/reef_support/UNAL_BLEACHING_TAYRONA\masks_bleached\C8_Gy_PM_T3_27nov24_CGomez_corr_bleached.png,../coral_project_outputs/normalized_masks\bleaching_UNAL_003902_binary.png,
bleaching_UNAL,bleached,G:/My Drive/jbg060/01_data.lnk/coral_bleaching/reef_support/UNAL_BLEACHING_TAYRONA\images\C8_Gy_PP_T1_27nov24_CDaza_corr.jpg,G:/My Drive/jbg060/01_data.lnk/coral_bleaching/reef_support/UNAL_BLEACHING_TAYRONA\masks_bleached\C8_Gy_PP_T1_27nov24_CDaza_corr_bleached.png,../coral_project_outputs/normalized_masks\bleaching_UNAL_003903_binary.png,
bleaching_UNAL,bleached,G:/My Drive/jbg060/01_data.lnk/coral_bleaching/reef_support/UNAL_BLEACHING_TAYRONA\images\C8_Gy_PP_T2_27nov24_CDaza_corr.jpg,G:/My Drive/jbg060/01_data.lnk/coral_bleaching/reef_support/UNAL_BLEACHING_TAYRONA\masks_bleached\C8_Gy_PP_T2_27nov24_CDaza_corr_bleached.png,../coral_project_outputs/normalized_masks\bleaching_UNAL_003904_binary.png,
bleaching_UNAL,bleached,G:/My Drive/jbg060/01_data.lnk/coral_bleaching/reef_support/UNAL_BLEACHING_TAYRONA\images\C8_Gy_PP_T3_27nov24_CDaza_corr.jpg,G:/My Drive/jbg060/01_data.lnk/coral_bleaching/reef_support/UNAL_BLEACHING_TAYRONA\masks_bleached\C8_Gy_PP_T3_27nov24_CDaza_corr_bleached.png,../coral_project_outputs/normalized_masks\bleaching_UNAL_003905_binary.png,
bleaching_UNAL,bleached,G:/My Drive/jbg060/01_data.lnk/coral_bleaching/reef_support/UNAL_BLEACHING_TAYRONA\images\C8_Gy_PSa_T1_27nov24_CDaza_corr.jpg,G:/My Drive/jbg060/01_data.lnk/coral_bleaching/reef_support/UNAL_BLEACHING_TAYRONA\masks_bleached\C8_Gy_PSa_T1_27nov24_CDaza_corr_bleached.png,../coral_project_outputs/normalized_masks\bleaching_UNAL_003906_binary.png,
bleaching_UNAL,bleached,G:/My Drive/jbg060/01_data.lnk/coral_bleaching/reef_support/UNAL_BLEACHING_TAYRONA\images\C8_Gy_PSa_T2_27nov24_CDaza_corr.jpg,G:/My Drive/jbg060/01_data.lnk/coral_bleaching/reef_support/UNAL_BLEACHING_TAYRONA\masks_bleached\C8_Gy_PSa_T2_27nov24_CDaza_corr_bleached.png,../coral_project_outputs/normalized_masks\bleaching_UNAL_003907_binary.png,
bleaching_UNAL,bleached,G:/My Drive/jbg060/01_data.lnk/coral_bleaching/reef_support/UNAL_BLEACHING_TAYRONA\images\C8_Gy_PSa_T3_27nov24_CDaza_corr.jpg,G:/My Drive/jbg060/01_data.lnk/coral_bleaching/reef_support/UNAL_BLEACHING_TAYRONA\masks_bleached\C8_Gy_PSa_T3_27nov24_CDaza_corr_bleached.png,../coral_project_outputs/normalized_masks\bleaching_UNAL_003908_binary.png,
bleaching_UNAL,bleached,G:/My Drive/jbg060/01_data.lnk/coral_bleaching/reef_support/UNAL_BLEACHING_TAYRONA\images\C8_Gy_PSb_T1_27nov24_CGomez_corr.jpg,G:/My Drive/jbg060/01_data.lnk/coral_bleaching/reef_support/UNAL_BLEACHING_TAYRONA\masks_bleached\C8_Gy_PSb_T1_27nov24_CGomez_corr_bleached.png,../coral_project_outputs/normalized_masks\bleaching_UNAL_003909_binary.png,
bleaching_UNAL,bleached,G:/My Drive/jbg060/01_data.lnk/coral_bleaching/reef_support/UNAL_BLEACHING_TAYRONA\images\C8_Gy_PSb_T2_27nov24_CGomez_corr.jpg,G:/My Drive/jbg060/01_data.lnk/coral_bleaching/reef_support/UNAL_BLEACHING_TAYRONA\masks_bleached\C8_Gy_PSb_T2_27nov24_CGomez_corr_bleached.png,../coral_project_outputs/normalized_masks\bleaching_UNAL_003910_binary.png,
bleaching_UNAL,bleached,G:/My Drive/jbg060/01_data.lnk/coral_bleaching/reef_support/UNAL_BLEACHING_TAYRONA\images\C8_Gy_PSb_T3_27nov24_CGomez_corr.jpg,G:/My Drive/jbg060/01_data.lnk/coral_bleaching/reef_support/UNAL_BLEACHING_TAYRONA\masks_bleached\C8_Gy_PSb_T3_27nov24_CGomez_corr_bleached.png,../coral_project_outputs/normalized_masks\bleaching_UNAL_003911_binary.png,
bleaching_UNAL,bleached,G:/My Drive/jbg060/01_data.lnk/coral_bleaching/reef_support/UNAL_BLEACHING_TAYRONA\images\C8_PB_PM_T1_19nov24_CGomez_Corr.JPG,G:/My Drive/jbg060/01_data.lnk/coral_bleaching/reef_support/UNAL_BLEACHING_TAYRONA\masks_bleached\C8_PB_PM_T1_19nov24_CGomez_Corr_bleached.png,../coral_project_outputs/normalized_masks\bleaching_UNAL_003912_binary.png,
bleaching_UNAL,bleached,G:/My Drive/jbg060/01_data.lnk/coral_bleaching/reef_support/UNAL_BLEACHING_TAYRONA\images\C8_PB_PM_T2_19nov24_CGomez_Corr.JPG,G:/My Drive/jbg060/01_data.lnk/coral_bleaching/reef_support/UNAL_BLEACHING_TAYRONA\masks_bleached\C8_PB_PM_T2_19nov24_CGomez_Corr_bleached.png,../coral_project_outputs/normalized_masks\bleaching_UNAL_003913_binary.png,
bleaching_UNAL,bleached,G:/My Drive/jbg060/01_data.lnk/coral_bleaching/reef_support/UNAL_BLEACHING_TAYRONA\images\C8_PB_PM_T3_19nov24_CGomez_Corr.JPG,G:/My Drive/jbg060/01_data.lnk/coral_bleaching/reef_support/UNAL_BLEACHING_TAYRONA\masks_bleached\C8_PB_PM_T3_19nov24_CGomez_Corr_bleached.png,../coral_project_outputs/normalized_masks\bleaching_UNAL_003914_binary.png,
bleaching_UNAL,bleached,G:/My Drive/jbg060/01_data.lnk/coral_bleaching/reef_support/UNAL_BLEACHING_TAYRONA\images\C8_PB_PP_T1_19nov24_CGomez_Corr.JPG,G:/My Drive/jbg060/01_data.lnk/coral_bleaching/reef_support/UNAL_BLEACHING_TAYRONA\masks_bleached\C8_PB_PP_T1_19nov24_CGomez_Corr_bleached.png,../coral_project_outputs/normalized_masks\bleaching_UNAL_003915_binary.png,
bleaching_UNAL,bleached,G:/My Drive/jbg060/01_data.lnk/coral_bleaching/reef_support/UNAL_BLEACHING_TAYRONA\images\C8_PB_PP_T2_19nov24_CGomez_Corr.JPG,G:/My Drive/jbg060/01_data.lnk/coral_bleaching/reef_support/UNAL_BLEACHING_TAYRONA\masks_bleached\C8_PB_PP_T2_19nov24_CGomez_Corr_bleached.png,../coral_project_outputs/normalized_masks\bleaching_UNAL_003916_binary.png,
bleaching_UNAL,bleached,G:/My Drive/jbg060/01_data.lnk/coral_bleaching/reef_support/UNAL_BLEACHING_TAYRONA\images\C8_PB_PP_T3_19nov24_CGomez_Corr.JPG,G:/My Drive/jbg060/01_data.lnk/coral_bleaching/reef_support/UNAL_BLEACHING_TAYRONA\masks_bleached\C8_PB_PP_T3_19nov24_CGomez_Corr_bleached.png,../coral_project_outputs/normalized_masks\bleaching_UNAL_003917_binary.png,
bleaching_UNAL,bleached,G:/My Drive/jbg060/01_data.lnk/coral_bleaching/reef_support/UNAL_BLEACHING_TAYRONA\images\C8_PB_PSA_T1_19nov24_HBenavides_Corr.JPG,G:/My Drive/jbg060/01_data.lnk/coral_bleaching/reef_support/UNAL_BLEACHING_TAYRONA\masks_bleached\C8_PB_PSA_T1_19nov24_HBenavides_Corr_bleached.png,../coral_project_outputs/normalized_masks\bleaching_UNAL_003918_binary.png,
bleaching_UNAL,bleached,G:/My Drive/jbg060/01_data.lnk/coral_bleaching/reef_support/UNAL_BLEACHING_TAYRONA\images\C8_PB_PSA_T2_19nov24_HBenavides_Corr.JPG,G:/My Drive/jbg060/01_data.lnk/coral_bleaching/reef_support/UNAL_BLEACHING_TAYRONA\masks_bleached\C8_PB_PSA_T2_19nov24_HBenavides_Corr_bleached.png,../coral_project_outputs/normalized_masks\bleaching_UNAL_003919_binary.png,
bleaching_UNAL,bleached,G:/My Drive/jbg060/01_data.lnk/coral_bleaching/reef_support/UNAL_BLEACHING_TAYRONA\images\C8_PB_PSA_T3_19nov24_HBenavides_Corr.JPG,G:/My Drive/jbg060/01_data.lnk/coral_bleaching/reef_support/UNAL_BLEACHING_TAYRONA\masks_bleached\C8_PB_PSA_T3_19nov24_HBenavides_Corr_bleached.png,../coral_project_outputs/normalized_masks\bleaching_UNAL_003920_binary.png,
bleaching_UNAL,bleached,G:/My Drive/jbg060/01_data.lnk/coral_bleaching/reef_support/UNAL_BLEACHING_TAYRONA\images\C8_PB_PSb_T1_19nov24_HBenavides_Corr.JPG,G:/My Drive/jbg060/01_data.lnk/coral_bleaching/reef_support/UNAL_BLEACHING_TAYRONA\masks_bleached\C8_PB_PSb_T1_19nov24_HBenavides_Corr_bleached.png,../coral_project_outputs/normalized_masks\bleaching_UNAL_003921_binary.png,
bleaching_UNAL,bleached,G:/My Drive/jbg060/01_data.lnk/coral_bleaching/reef_support/UNAL_BLEACHING_TAYRONA\images\C8_PB_PSb_T2_19nov24_HBenavides_Corr.JPG,G:/My Drive/jbg060/01_data.lnk/coral_bleaching/reef_support/UNAL_BLEACHING_TAYRONA\masks_bleached\C8_PB_PSb_T2_19nov24_HBenavides_Corr_bleached.png,../coral_project_outputs/normalized_masks\bleaching_UNAL_003922_binary.png,
bleaching_UNAL,bleached,G:/My Drive/jbg060/01_data.lnk/coral_bleaching/reef_support/UNAL_BLEACHING_TAYRONA\images\C8_PB_PSb_T3_19nov24_HBenavides_Corr.JPG,G:/My Drive/jbg060/01_data.lnk/coral_bleaching/reef_support/UNAL_BLEACHING_TAYRONA\masks_bleached\C8_PB_PSb_T3_19nov24_HBenavides_Corr_bleached.png,../coral_project_outputs/normalized_masks\bleaching_UNAL_003923_binary.png,
bleaching_UNAL,bleached,G:/My Drive/jbg060/01_data.lnk/coral_bleaching/reef_support/UNAL_BLEACHING_TAYRONA\images\C9_BC_EM_T1_29nov24_CGomez_corr.jpg,G:/My Drive/jbg060/01_data.lnk/coral_bleaching/reef_support/UNAL_BLEACHING_TAYRONA\masks_bleached\C9_BC_EM_T1_29nov24_CGomez_corr_bleached.png,../coral_project_outputs/normalized_masks\bleaching_UNAL_003924_binary.png,
bleaching_UNAL,bleached,G:/My Drive/jbg060/01_data.lnk/coral_bleaching/reef_support/UNAL_BLEACHING_TAYRONA\images\C9_BC_EM_T2_29nov24_CGomez_corr.jpg,G:/My Drive/jbg060/01_data.lnk/coral_bleaching/reef_support/UNAL_BLEACHING_TAYRONA\masks_bleached\C9_BC_EM_T2_29nov24_CGomez_corr_bleached.png,../coral_project_outputs/normalized_masks\bleaching_UNAL_003925_binary.png,
bleaching_UNAL,bleached,G:/My Drive/jbg060/01_data.lnk/coral_bleaching/reef_support/UNAL_BLEACHING_TAYRONA\images\C9_BC_EM_T3_29nov24_CGomez_corr.jpg,G:/My Drive/jbg060/01_data.lnk/coral_bleaching/reef_support/UNAL_BLEACHING_TAYRONA\masks_bleached\C9_BC_EM_T3_29nov24_CGomez_corr_bleached.png,../coral_project_outputs/normalized_masks\bleaching_UNAL_003926_binary.png,
bleaching_UNAL,bleached,G:/My Drive/jbg060/01_data.lnk/coral_bleaching/reef_support/UNAL_BLEACHING_TAYRONA\images\C9_BC_EP_T1_29nov24_CDaza_corr.jpg,G:/My Drive/jbg060/01_data.lnk/coral_bleaching/reef_support/UNAL_BLEACHING_TAYRONA\masks_bleached\C9_BC_EP_T1_29nov24_CDaza_corr_bleached.png,../coral_project_outputs/normalized_masks\bleaching_UNAL_003927_binary.png,
bleaching_UNAL,bleached,G:/My Drive/jbg060/01_data.lnk/coral_bleaching/reef_support/UNAL_BLEACHING_TAYRONA\images\C9_BC_EP_T2_29nov24_CDaza_corr.jpg,G:/My Drive/jbg060/01_data.lnk/coral_bleaching/reef_support/UNAL_BLEACHING_TAYRONA\masks_bleached\C9_BC_EP_T2_29nov24_CDaza_corr_bleached.png,../coral_project_outputs/normalized_masks\bleaching_UNAL_003928_binary.png,
bleaching_UNAL,bleached,G:/My Drive/jbg060/01_data.lnk/coral_bleaching/reef_support/UNAL_BLEACHING_TAYRONA\images\C9_BC_EP_T3_29nov24_CDaza_corr.jpg,G:/My Drive/jbg060/01_data.lnk/coral_bleaching/reef_support/UNAL_BLEACHING_TAYRONA\masks_bleached\C9_BC_EP_T3_29nov24_CDaza_corr_bleached.png,../coral_project_outputs/normalized_masks\bleaching_UNAL_003929_binary.png,
bleaching_UNAL,bleached,G:/My Drive/jbg060/01_data.lnk/coral_bleaching/reef_support/UNAL_BLEACHING_TAYRONA\images\C9_BC_ESa_T1_29nov24_CDaza_corr.jpg,G:/My Drive/jbg060/01_data.lnk/coral_bleaching/reef_support/UNAL_BLEACHING_TAYRONA\masks_bleached\C9_BC_ESa_T1_29nov24_CDaza_corr_bleached.png,../coral_project_outputs/normalized_masks\bleaching_UNAL_003930_binary.png,
bleaching_UNAL,bleached,G:/My Drive/jbg060/01_data.lnk/coral_bleaching/reef_support/UNAL_BLEACHING_TAYRONA\images\C9_BC_ESa_T2_29nov24_CDaza_corr.jpg,G:/My Drive/jbg060/01_data.lnk/coral_bleaching/reef_support/UNAL_BLEACHING_TAYRONA\masks_bleached\C9_BC_ESa_T2_29nov24_CDaza_corr_bleached.png,../coral_project_outputs/normalized_masks\bleaching_UNAL_003931_binary.png,
bleaching_UNAL,bleached,G:/My Drive/jbg060/01_data.lnk/coral_bleaching/reef_support/UNAL_BLEACHING_TAYRONA\images\C9_BC_ESa_T3_29nov24_CDaza_corr.jpg,G:/My Drive/jbg060/01_data.lnk/coral_bleaching/reef_support/UNAL_BLEACHING_TAYRONA\masks_bleached\C9_BC_ESa_T3_29nov24_CDaza_corr_bleached.png,../coral_project_outputs/normalized_masks\bleaching_UNAL_003932_binary.png,
